date,rank,source,target,attention
2024-12-12,3,Asset_4,Asset_1,0.03142
2024-12-12,4,Asset_6,Asset_1,0.03142
2024-12-12,5,Asset_9,Asset_1,0.03142
2024-12-13,1,Asset_3,Asset_2,0.031658
2024-12-13,2,Asset_19,Asset_2,0.031658
2024-12-13,3,Asset_10,Asset_2,0.031658
2024-12-13,4,Asset_29,Asset_2,0.031658
2024-12-13,5,Asset_11,Asset_2,0.031658
2024-12-16,1,Asset_13,Asset_26,0.031384
2024-12-16,2,Asset_2,Asset_26,0.031384
2024-12-16,3,Asset_7,Asset_26,0.031384
2024-12-16,4,Asset_9,Asset_26,0.031384
2024-12-16,5,Asset_15,Asset_26,0.031384
2024-12-17,1,Asset_8,Asset_15,0.031352
2024-12-17,2,Asset_2,Asset_15,0.031352
2024-12-17,3,Asset_13,Asset_15,0.031352
2024-12-17,4,Asset_10,Asset_15,0.031352
2024-12-17,5,Asset_21,Asset_15,0.031352
2024-12-18,1,Asset_11,Asset_14,0.031394
2024-12-18,2,Asset_24,Asset_14,0.031394
2024-12-18,3,Asset_8,Asset_14,0.031394
2024-12-18,4,Asset_19,Asset_14,0.031394
2024-12-18,5,Asset_20,Asset_14,0.031394
2024-12-19,1,Asset_0,Asset_14,0.031441
2024-12-19,2,Asset_3,Asset_14,0.031441
2024-12-19,3,Asset_11,Asset_14,0.031441
2024-12-19,4,Asset_18,Asset_14,0.031441
2024-12-19,5,Asset_23,Asset_14,0.031441
2024-12-20,1,Asset_14,Asset_12,0.031365
2024-12-20,2,Asset_20,Asset_12,0.031365
2024-12-20,3,Asset_31,Asset_12,0.031365
2024-12-20,4,Asset_8,Asset_12,0.031365
2024-12-20,5,Asset_7,Asset_12,0.031365
2024-12-23,1,Asset_13,Asset_12,0.031475
2024-12-23,2,Asset_17,Asset_12,0.031475
2024-12-23,3,Asset_27,Asset_12,0.031475
2024-12-23,4,Asset_31,Asset_12,0.031475
2024-12-23,5,Asset_1,Asset_12,0.031475
2024-12-24,1,Asset_16,Asset_29,0.031414
2024-12-24,2,Asset_24,Asset_29,0.031414
2024-12-24,3,Asset_8,Asset_29,0.031414
2024-12-24,4,Asset_13,Asset_29,0.031414
2024-12-24,5,Asset_27,Asset_29,0.031414
2024-12-26,1,Asset_19,Asset_24,0.031424
2024-12-26,2,Asset_0,Asset_24,0.031424
2024-12-26,3,Asset_1,Asset_24,0.031424
2024-12-26,4,Asset_3,Asset_24,0.031424
2024-12-26,5,Asset_5,Asset_24,0.031424
2024-12-27,1,Asset_5,Asset_19,0.031469
2024-12-27,2,Asset_6,Asset_19,0.031469
2024-12-27,3,Asset_25,Asset_19,0.031469
2024-12-27,4,Asset_4,Asset_19,0.031469
2024-12-27,5,Asset_15,Asset_19,0.031469
2024-12-30,1,Asset_0,Asset_26,0.031371
2024-12-30,2,Asset_14,Asset_26,0.031371
2024-12-30,3,Asset_29,Asset_26,0.031371
2024-12-30,4,Asset_3,Asset_26,0.031371
2024-12-30,5,Asset_5,Asset_26,0.031371
2024-12-31,1,Asset_13,Asset_26,0.031404
2024-12-31,2,Asset_14,Asset_26,0.031404
2024-12-31,3,Asset_28,Asset_26,0.031404
2024-12-31,4,Asset_31,Asset_26,0.031404
2024-12-31,5,Asset_7,Asset_26,0.031404
2025-01-02,1,Asset_4,Asset_26,0.031384
2025-01-02,2,Asset_9,Asset_26,0.031384
2025-01-02,3,Asset_21,Asset_26,0.031384
2025-01-02,4,Asset_6,Asset_26,0.031384
2025-01-02,5,Asset_22,Asset_26,0.031384
2025-01-03,1,Asset_29,Asset_26,0.031397
2025-01-03,2,Asset_21,Asset_26,0.031397
2025-01-03,3,Asset_2,Asset_26,0.031397
2025-01-03,4,Asset_6,Asset_26,0.031397
2025-01-03,5,Asset_17,Asset_26,0.031397
2025-01-06,1,Asset_29,Asset_26,0.031413
2025-01-06,2,Asset_14,Asset_26,0.031413
2025-01-06,3,Asset_18,Asset_26,0.031413
2025-01-06,4,Asset_19,Asset_26,0.031413
2025-01-06,5,Asset_30,Asset_26,0.031413
2025-01-07,1,Asset_11,Asset_26,0.031352
2025-01-07,2,Asset_18,Asset_26,0.031352
2025-01-07,3,Asset_25,Asset_26,0.031352
2025-01-07,4,Asset_1,Asset_26,0.031352
2025-01-07,5,Asset_14,Asset_26,0.031352
2025-01-08,1,Asset_6,Asset_26,0.031381
2025-01-08,2,Asset_15,Asset_26,0.031381
2025-01-08,3,Asset_2,Asset_26,0.031381
2025-01-08,4,Asset_7,Asset_26,0.031381
2025-01-08,5,Asset_21,Asset_26,0.031381
2025-01-09,1,Asset_6,Asset_18,0.031328
2025-01-09,2,Asset_30,Asset_18,0.031328
2025-01-09,3,Asset_0,Asset_18,0.031328
2025-01-09,4,Asset_9,Asset_18,0.031328
2025-01-09,5,Asset_10,Asset_18,0.031328
2025-01-10,1,Asset_21,Asset_26,0.03136
2025-01-10,2,Asset_9,Asset_26,0.03136
2025-01-10,3,Asset_19,Asset_26,0.03136
2025-01-10,4,Asset_28,Asset_26,0.03136
2025-01-10,5,Asset_3,Asset_26,0.03136
2025-01-13,1,Asset_9,Asset_18,0.031419
2025-01-13,2,Asset_11,Asset_18,0.031419
2025-01-13,3,Asset_1,Asset_18,0.031419
2025-01-13,4,Asset_13,Asset_18,0.031419
2025-01-13,5,Asset_28,Asset_18,0.031419
2025-01-14,1,Asset_29,Asset_26,0.031337
2025-01-14,2,Asset_3,Asset_26,0.031337
2025-01-14,3,Asset_27,Asset_26,0.031337
2025-01-14,4,Asset_23,Asset_26,0.031337
2025-01-14,5,Asset_28,Asset_26,0.031337
2025-01-15,1,Asset_6,Asset_18,0.031315
2025-01-15,2,Asset_10,Asset_18,0.031315
2025-01-15,3,Asset_21,Asset_18,0.031315
2025-01-15,4,Asset_24,Asset_18,0.031315
2025-01-15,5,Asset_25,Asset_18,0.031315
2025-01-16,1,Asset_10,Asset_7,0.031325
2025-01-16,2,Asset_0,Asset_7,0.031325
2025-01-16,3,Asset_24,Asset_7,0.031325
2025-01-16,4,Asset_6,Asset_7,0.031325
2025-01-16,5,Asset_13,Asset_7,0.031325
2025-01-17,1,Asset_8,Asset_4,0.03133
2025-01-17,2,Asset_15,Asset_4,0.03133
2025-01-17,3,Asset_14,Asset_4,0.03133
2025-01-17,4,Asset_7,Asset_4,0.03133
2025-01-17,5,Asset_25,Asset_4,0.03133
2025-01-20,1,Asset_31,Asset_26,0.031317
2025-01-20,2,Asset_7,Asset_26,0.031317
2025-01-20,3,Asset_9,Asset_26,0.031317
2025-01-20,4,Asset_11,Asset_26,0.031317
2025-01-20,5,Asset_28,Asset_26,0.031317
2025-01-21,1,Asset_16,Asset_5,0.031359
2025-01-21,2,Asset_31,Asset_5,0.031359
2025-01-21,3,Asset_1,Asset_5,0.031359
2025-01-21,4,Asset_3,Asset_5,0.031359
2025-01-21,5,Asset_10,Asset_5,0.031359
2025-01-22,1,Asset_28,Asset_12,0.031584
2025-01-22,2,Asset_15,Asset_12,0.031584
2025-01-22,3,Asset_7,Asset_12,0.031584
2025-01-22,4,Asset_10,Asset_12,0.031584
2025-01-22,5,Asset_11,Asset_12,0.031584
2025-01-23,1,Asset_13,Asset_12,0.031695
2025-01-23,2,Asset_18,Asset_12,0.031695
2025-01-23,3,Asset_6,Asset_12,0.031695
2025-01-23,4,Asset_16,Asset_12,0.031695
2025-01-23,5,Asset_28,Asset_12,0.031695
2025-01-24,1,Asset_5,Asset_12,0.031689
2025-01-24,2,Asset_15,Asset_12,0.031689
2025-01-24,3,Asset_18,Asset_12,0.031689
2025-01-24,4,Asset_6,Asset_12,0.031689
2025-01-24,5,Asset_10,Asset_12,0.031689
2025-01-27,1,Asset_1,Asset_12,0.031756
2025-01-27,2,Asset_8,Asset_12,0.031756
2025-01-27,3,Asset_18,Asset_12,0.031756
2025-01-27,4,Asset_13,Asset_12,0.031756
2025-01-27,5,Asset_24,Asset_12,0.031756
2025-01-28,1,Asset_18,Asset_16,0.03158
2025-01-28,2,Asset_22,Asset_16,0.03158
2025-01-28,3,Asset_1,Asset_16,0.03158
2025-01-28,4,Asset_6,Asset_16,0.03158
2025-01-28,5,Asset_11,Asset_16,0.03158
2025-01-29,1,Asset_25,Asset_16,0.031428
2025-01-29,2,Asset_12,Asset_16,0.031428
2025-01-29,3,Asset_23,Asset_16,0.031428
2025-01-29,4,Asset_15,Asset_16,0.031428
2025-01-29,5,Asset_28,Asset_16,0.031428
2025-01-30,1,Asset_30,Asset_21,0.031525
2025-01-30,2,Asset_14,Asset_21,0.031525
2025-01-30,3,Asset_19,Asset_21,0.031525
2025-01-30,4,Asset_2,Asset_21,0.031525
2025-01-30,5,Asset_10,Asset_21,0.031525
2025-01-31,1,Asset_16,Asset_21,0.031576
2025-01-31,2,Asset_4,Asset_21,0.031575
2025-01-31,3,Asset_23,Asset_21,0.031575
2025-01-31,4,Asset_26,Asset_21,0.031575
2025-01-31,5,Asset_30,Asset_21,0.031575
2025-02-03,1,Asset_15,Asset_13,0.031488
2025-02-03,2,Asset_30,Asset_13,0.031488
2025-02-03,3,Asset_8,Asset_13,0.031488
2025-02-03,4,Asset_16,Asset_13,0.031488
2025-02-03,5,Asset_25,Asset_13,0.031488
2025-02-04,1,Asset_17,Asset_10,0.031422
2025-02-04,2,Asset_19,Asset_10,0.031422
2025-02-04,3,Asset_24,Asset_10,0.031422
2025-02-04,4,Asset_4,Asset_10,0.031422
2025-02-04,5,Asset_12,Asset_10,0.031422
2025-02-05,1,Asset_7,Asset_28,0.031403
2025-02-05,2,Asset_4,Asset_28,0.031403
2025-02-05,3,Asset_0,Asset_28,0.031403
2025-02-05,4,Asset_22,Asset_28,0.031403
2025-02-05,5,Asset_12,Asset_28,0.031403
2025-02-06,1,Asset_18,Asset_21,0.031395
2025-02-06,2,Asset_6,Asset_21,0.031395
2025-02-06,3,Asset_8,Asset_21,0.031395
2025-02-06,4,Asset_9,Asset_21,0.031395
2025-02-06,5,Asset_10,Asset_21,0.031395
2025-02-07,1,Asset_3,Asset_10,0.031473
2025-02-07,2,Asset_20,Asset_10,0.031473
2025-02-07,3,Asset_23,Asset_10,0.031473
2025-02-07,4,Asset_5,Asset_10,0.031473
2025-02-07,5,Asset_6,Asset_10,0.031473
2025-02-10,1,Asset_0,Asset_10,0.031499
2025-02-10,2,Asset_15,Asset_10,0.031499
2025-02-10,3,Asset_23,Asset_10,0.031499
2025-02-10,4,Asset_29,Asset_10,0.031499
2025-02-10,5,Asset_3,Asset_10,0.031499
2025-02-11,1,Asset_4,Asset_22,0.031481
2025-02-11,2,Asset_7,Asset_22,0.031481
2025-02-11,3,Asset_29,Asset_22,0.031481
2025-02-11,4,Asset_2,Asset_22,0.031481
2025-02-11,5,Asset_12,Asset_22,0.031481
2025-02-12,1,Asset_0,Asset_31,0.031465
2025-02-12,2,Asset_2,Asset_31,0.031465
2025-02-12,3,Asset_6,Asset_31,0.031465
2025-02-12,4,Asset_13,Asset_31,0.031465
2025-02-12,5,Asset_16,Asset_31,0.031465
2025-02-13,1,Asset_3,Asset_12,0.031467
2025-02-13,2,Asset_10,Asset_12,0.031467
2025-02-13,3,Asset_17,Asset_12,0.031467
2025-02-13,4,Asset_25,Asset_12,0.031467
2025-02-13,5,Asset_6,Asset_12,0.031467
2025-02-14,1,Asset_23,Asset_16,0.031456
2025-02-14,2,Asset_27,Asset_16,0.031456
2025-02-14,3,Asset_28,Asset_16,0.031456
2025-02-14,4,Asset_0,Asset_16,0.031456
2025-02-14,5,Asset_13,Asset_16,0.031456
2025-02-18,1,Asset_10,Asset_21,0.031482
2025-02-18,2,Asset_0,Asset_21,0.031482
2025-02-18,3,Asset_5,Asset_21,0.031482
2025-02-18,4,Asset_9,Asset_21,0.031482
2025-02-18,5,Asset_11,Asset_21,0.031482
2025-02-19,1,Asset_2,Asset_21,0.03151
2025-02-19,2,Asset_0,Asset_21,0.03151
2025-02-19,3,Asset_8,Asset_21,0.03151
2025-02-19,4,Asset_12,Asset_21,0.03151
2025-02-19,5,Asset_15,Asset_21,0.03151
2025-02-20,1,Asset_0,Asset_21,0.03158
2025-02-20,2,Asset_27,Asset_21,0.03158
2025-02-20,3,Asset_31,Asset_21,0.03158
2025-02-20,4,Asset_1,Asset_21,0.03158
2025-02-20,5,Asset_2,Asset_21,0.03158
2025-02-21,1,Asset_12,Asset_27,0.031574
2025-02-21,2,Asset_17,Asset_27,0.031574
2025-02-21,3,Asset_24,Asset_27,0.031574
2025-02-21,4,Asset_25,Asset_27,0.031574
2025-02-21,5,Asset_3,Asset_27,0.031574
2025-02-24,1,Asset_3,Asset_27,0.031571
2025-02-24,2,Asset_7,Asset_27,0.031571
2025-02-24,3,Asset_13,Asset_27,0.031571
2025-02-24,4,Asset_19,Asset_27,0.031571
2025-02-24,5,Asset_22,Asset_27,0.031571
2025-02-25,1,Asset_1,Asset_21,0.031911
2025-02-25,2,Asset_7,Asset_21,0.031911
2025-02-25,3,Asset_15,Asset_21,0.031911
2025-02-25,4,Asset_16,Asset_21,0.031911
2025-02-25,5,Asset_23,Asset_21,0.031911
2025-02-26,1,Asset_30,Asset_21,0.032583
2025-02-26,2,Asset_2,Asset_21,0.032583
2025-02-26,3,Asset_4,Asset_21,0.032583
2025-02-26,4,Asset_7,Asset_21,0.032583
2025-02-26,5,Asset_11,Asset_21,0.032583
2025-02-27,1,Asset_28,Asset_10,0.031475
2025-02-27,2,Asset_30,Asset_10,0.031475
2025-02-27,3,Asset_2,Asset_10,0.031475
2025-02-27,4,Asset_3,Asset_10,0.031475
2025-02-27,5,Asset_7,Asset_10,0.031475
2025-02-28,1,Asset_28,Asset_2,0.031496
2025-02-28,2,Asset_0,Asset_2,0.031496
2025-02-28,3,Asset_7,Asset_2,0.031496
2025-02-28,4,Asset_10,Asset_2,0.031496
2025-02-28,5,Asset_13,Asset_2,0.031496
2025-03-03,1,Asset_16,Asset_0,0.031418
2025-03-03,2,Asset_7,Asset_0,0.031418
2025-03-03,3,Asset_29,Asset_0,0.031418
2025-03-03,4,Asset_2,Asset_0,0.031418
2025-03-03,5,Asset_6,Asset_0,0.031418
2025-03-04,1,Asset_29,Asset_0,0.031642
2025-03-04,2,Asset_1,Asset_0,0.031642
2025-03-04,3,Asset_14,Asset_0,0.031642
2025-03-04,4,Asset_24,Asset_0,0.031642
2025-03-04,5,Asset_28,Asset_0,0.031642
2025-03-05,1,Asset_31,Asset_12,0.03153
2025-03-05,2,Asset_2,Asset_12,0.03153
2025-03-05,3,Asset_4,Asset_12,0.03153
2025-03-05,4,Asset_7,Asset_12,0.03153
2025-03-05,5,Asset_26,Asset_12,0.03153
2025-03-06,1,Asset_1,Asset_0,0.031945
2025-03-06,2,Asset_9,Asset_0,0.031945
2025-03-06,3,Asset_12,Asset_0,0.031945
2025-03-06,4,Asset_18,Asset_0,0.031945
2025-03-06,5,Asset_21,Asset_0,0.031945
2025-03-07,1,Asset_8,Asset_0,0.031631
2025-03-07,2,Asset_13,Asset_0,0.031631
2025-03-07,3,Asset_15,Asset_0,0.031631
2025-03-07,4,Asset_16,Asset_0,0.031631
2025-03-07,5,Asset_18,Asset_0,0.031631
2025-03-10,1,Asset_23,Asset_21,0.031952
2025-03-10,2,Asset_26,Asset_21,0.031952
2025-03-10,3,Asset_3,Asset_21,0.031952
2025-03-10,4,Asset_8,Asset_21,0.031952
2025-03-10,5,Asset_10,Asset_21,0.031952
2025-03-11,1,Asset_15,Asset_21,0.031669
2025-03-11,2,Asset_17,Asset_21,0.031669
2025-03-11,3,Asset_26,Asset_21,0.031669
2025-03-11,4,Asset_2,Asset_21,0.031669
2025-03-11,5,Asset_11,Asset_21,0.031669
2025-03-12,1,Asset_1,Asset_21,0.031992
2025-03-12,2,Asset_22,Asset_21,0.031992
2025-03-12,3,Asset_29,Asset_21,0.031992
2025-03-12,4,Asset_5,Asset_21,0.031992
2025-03-12,5,Asset_16,Asset_21,0.031992
2025-03-13,1,Asset_6,Asset_13,0.032182
2025-03-13,2,Asset_11,Asset_13,0.032182
2025-03-13,3,Asset_27,Asset_13,0.032182
2025-03-13,4,Asset_1,Asset_13,0.032182
2025-03-13,5,Asset_15,Asset_13,0.032182
2025-03-14,1,Asset_1,Asset_13,0.031459
2025-03-14,2,Asset_6,Asset_13,0.031459
2025-03-14,3,Asset_17,Asset_13,0.031459
2025-03-14,4,Asset_19,Asset_13,0.031459
2025-03-14,5,Asset_24,Asset_13,0.031459
2025-03-17,1,Asset_21,Asset_13,0.032424
2025-03-17,2,Asset_23,Asset_13,0.032424
2025-03-17,3,Asset_6,Asset_13,0.032424
2025-03-17,4,Asset_16,Asset_13,0.032424
2025-03-17,5,Asset_29,Asset_13,0.032424
2025-03-18,1,Asset_1,Asset_13,0.032782
2025-03-18,2,Asset_28,Asset_13,0.032782
2025-03-18,3,Asset_31,Asset_13,0.032782
2025-03-18,4,Asset_6,Asset_13,0.032782
2025-03-18,5,Asset_9,Asset_13,0.032782
2025-03-19,1,Asset_1,Asset_13,0.031795
2025-03-19,2,Asset_2,Asset_13,0.031795
2025-03-19,3,Asset_8,Asset_13,0.031795
2025-03-19,4,Asset_12,Asset_13,0.031795
2025-03-19,5,Asset_25,Asset_13,0.031795
2025-03-20,1,Asset_31,Asset_13,0.032656
2025-03-20,2,Asset_2,Asset_13,0.032656
2025-03-20,3,Asset_3,Asset_13,0.032656
2025-03-20,4,Asset_17,Asset_13,0.032656
2025-03-20,5,Asset_24,Asset_13,0.032656
2025-03-21,1,Asset_16,Asset_13,0.03239
2025-03-21,2,Asset_2,Asset_13,0.03239
2025-03-21,3,Asset_5,Asset_13,0.03239
2025-03-21,4,Asset_14,Asset_13,0.03239
2025-03-21,5,Asset_21,Asset_13,0.03239
2025-03-24,1,Asset_0,Asset_13,0.031651
2025-03-24,2,Asset_1,Asset_13,0.031651
2025-03-24,3,Asset_5,Asset_13,0.031651
2025-03-24,4,Asset_6,Asset_13,0.031651
2025-03-24,5,Asset_9,Asset_13,0.031651
2025-03-25,1,Asset_28,Asset_13,0.032911
2025-03-25,2,Asset_6,Asset_13,0.032911
2025-03-25,3,Asset_11,Asset_13,0.032911
2025-03-25,4,Asset_22,Asset_13,0.032911
2025-03-25,5,Asset_24,Asset_13,0.032911
2025-03-26,1,Asset_1,Asset_13,0.032971
2025-03-26,2,Asset_4,Asset_13,0.032971
2025-03-26,3,Asset_12,Asset_13,0.032971
2025-03-26,4,Asset_20,Asset_13,0.032971
2025-03-26,5,Asset_21,Asset_13,0.032971
2025-03-27,1,Asset_0,Asset_13,0.031528
2025-03-27,2,Asset_1,Asset_13,0.031528
2025-03-27,3,Asset_3,Asset_13,0.031528
2025-03-27,4,Asset_8,Asset_13,0.031528
2025-03-27,5,Asset_9,Asset_13,0.031528
2025-03-28,1,Asset_1,Asset_13,0.031432
2025-03-28,2,Asset_3,Asset_13,0.031432
2025-03-28,3,Asset_4,Asset_13,0.031432
2025-03-28,4,Asset_6,Asset_13,0.031432
2025-03-28,5,Asset_10,Asset_13,0.031432
2025-03-31,1,Asset_10,Asset_13,0.031409
2025-03-31,2,Asset_4,Asset_13,0.031409
2025-03-31,3,Asset_25,Asset_13,0.031409
2025-03-31,4,Asset_30,Asset_13,0.031409
2025-03-31,5,Asset_31,Asset_13,0.031409
2025-04-01,1,Asset_7,Asset_13,0.031441
2025-04-01,2,Asset_12,Asset_13,0.031441
2025-04-01,3,Asset_14,Asset_13,0.031441
2025-04-01,4,Asset_29,Asset_13,0.031441
2025-04-01,5,Asset_0,Asset_13,0.031441
2025-04-02,1,Asset_0,Asset_13,0.031362
2025-04-02,2,Asset_1,Asset_13,0.031362
2025-04-02,3,Asset_2,Asset_13,0.031362
2025-04-02,4,Asset_5,Asset_13,0.031362
2025-04-02,5,Asset_6,Asset_13,0.031362
2025-04-03,1,Asset_9,Asset_13,0.032036
2025-04-03,2,Asset_2,Asset_13,0.032036
2025-04-03,3,Asset_17,Asset_13,0.032036
2025-04-03,4,Asset_0,Asset_13,0.032036
2025-04-03,5,Asset_5,Asset_13,0.032036
2025-04-04,1,Asset_0,Asset_13,0.031347
2025-04-04,2,Asset_2,Asset_13,0.031347
2025-04-04,3,Asset_7,Asset_13,0.031347
2025-04-04,4,Asset_10,Asset_13,0.031347
2025-04-04,5,Asset_12,Asset_13,0.031347
2025-04-07,1,Asset_15,Asset_12,0.031392
2025-04-07,2,Asset_21,Asset_12,0.031392
2025-04-07,3,Asset_22,Asset_12,0.031392
2025-04-07,4,Asset_0,Asset_12,0.031392
2025-04-07,5,Asset_4,Asset_12,0.031392
2025-04-08,1,Asset_12,Asset_19,0.031412
2025-04-08,2,Asset_0,Asset_19,0.031412
2025-04-08,3,Asset_2,Asset_19,0.031412
2025-04-08,4,Asset_4,Asset_19,0.031412
2025-04-08,5,Asset_9,Asset_19,0.031412
2025-04-09,1,Asset_2,Asset_19,0.031488
2025-04-09,2,Asset_4,Asset_19,0.031488
2025-04-09,3,Asset_8,Asset_19,0.031488
2025-04-09,4,Asset_10,Asset_19,0.031488
2025-04-09,5,Asset_12,Asset_19,0.031488
2025-04-10,1,Asset_22,Asset_19,0.03269
2025-04-10,2,Asset_2,Asset_19,0.03269
2025-04-10,3,Asset_3,Asset_19,0.03269
2025-04-10,4,Asset_16,Asset_19,0.03269
2025-04-10,5,Asset_17,Asset_19,0.03269
2025-04-11,1,Asset_3,Asset_2,0.03146
2025-04-11,2,Asset_5,Asset_2,0.03146
2025-04-11,3,Asset_8,Asset_2,0.03146
2025-04-11,4,Asset_9,Asset_2,0.03146
2025-04-11,5,Asset_10,Asset_2,0.03146
2025-04-14,1,Asset_9,Asset_2,0.031874
2025-04-14,2,Asset_31,Asset_2,0.031874
2025-04-14,3,Asset_18,Asset_2,0.031874
2025-04-14,4,Asset_4,Asset_2,0.031874
2025-04-14,5,Asset_11,Asset_2,0.031874
2025-04-15,1,Asset_27,Asset_20,0.03183
2025-04-15,2,Asset_7,Asset_20,0.03183
2025-04-15,3,Asset_0,Asset_20,0.03183
2025-04-15,4,Asset_4,Asset_20,0.03183
2025-04-15,5,Asset_13,Asset_20,0.03183
2025-04-16,1,Asset_3,Asset_20,0.031335
2025-04-16,2,Asset_4,Asset_20,0.031335
2025-04-16,3,Asset_6,Asset_20,0.031335
2025-04-16,4,Asset_9,Asset_20,0.031335
2025-04-16,5,Asset_11,Asset_20,0.031335
2025-04-17,1,Asset_0,Asset_12,0.031363
2025-04-17,2,Asset_4,Asset_12,0.031363
2025-04-17,3,Asset_7,Asset_12,0.031363
2025-04-17,4,Asset_13,Asset_12,0.031363
2025-04-17,5,Asset_19,Asset_12,0.031363
2025-04-21,1,Asset_5,Asset_12,0.031407
2025-04-21,2,Asset_14,Asset_12,0.031407
2025-04-21,3,Asset_18,Asset_12,0.031407
2025-04-21,4,Asset_23,Asset_12,0.031407
2025-04-21,5,Asset_26,Asset_12,0.031407
2025-04-22,1,Asset_3,Asset_12,0.031336
2025-04-22,2,Asset_16,Asset_12,0.031336
2025-04-22,3,Asset_10,Asset_12,0.031336
2025-04-22,4,Asset_13,Asset_12,0.031336
2025-04-22,5,Asset_20,Asset_12,0.031336
2025-04-23,1,Asset_7,Asset_21,0.031345
2025-04-23,2,Asset_11,Asset_21,0.031345
2025-04-23,3,Asset_17,Asset_21,0.031345
2025-04-23,4,Asset_20,Asset_21,0.031345
2025-04-23,5,Asset_0,Asset_21,0.031345
2025-04-24,1,Asset_25,Asset_21,0.031348
2025-04-24,2,Asset_1,Asset_21,0.031348
2025-04-24,3,Asset_2,Asset_21,0.031348
2025-04-24,4,Asset_3,Asset_21,0.031348
2025-04-24,5,Asset_7,Asset_21,0.031348
2025-04-25,1,Asset_6,Asset_21,0.031315
2025-04-25,2,Asset_18,Asset_21,0.031315
2025-04-25,3,Asset_24,Asset_21,0.031315
2025-04-25,4,Asset_26,Asset_21,0.031315
2025-04-25,5,Asset_28,Asset_21,0.031315
2025-04-28,1,Asset_14,Asset_26,0.031289
2025-04-28,2,Asset_25,Asset_26,0.031289
2025-04-28,3,Asset_0,Asset_26,0.031289
2025-04-28,4,Asset_1,Asset_26,0.031289
2025-04-28,5,Asset_5,Asset_26,0.031289
2025-04-29,1,Asset_2,Asset_12,0.031337
2025-04-29,2,Asset_6,Asset_12,0.031337
2025-04-29,3,Asset_15,Asset_12,0.031337
2025-04-29,4,Asset_21,Asset_12,0.031337
2025-04-29,5,Asset_26,Asset_12,0.031337
2025-04-30,1,Asset_8,Asset_12,0.031352
2025-04-30,2,Asset_13,Asset_12,0.031352
2025-04-30,3,Asset_16,Asset_12,0.031352
2025-04-30,4,Asset_18,Asset_12,0.031352
2025-04-30,5,Asset_22,Asset_12,0.031352
2025-05-01,1,Asset_0,Asset_12,0.031376
2025-05-01,2,Asset_2,Asset_12,0.031376
2025-05-01,3,Asset_6,Asset_12,0.031376
2025-05-01,4,Asset_7,Asset_12,0.031376
2025-05-01,5,Asset_8,Asset_12,0.031376
2025-05-02,1,Asset_4,Asset_19,0.031312
2025-05-02,2,Asset_23,Asset_19,0.031312
2025-05-02,3,Asset_0,Asset_19,0.031312
2025-05-02,4,Asset_1,Asset_19,0.031312
2025-05-02,5,Asset_3,Asset_19,0.031312
2025-05-05,1,Asset_0,Asset_19,0.031315
2025-05-05,2,Asset_1,Asset_19,0.031315
2025-05-05,3,Asset_3,Asset_19,0.031315
2025-05-05,4,Asset_12,Asset_19,0.031315
2025-05-05,5,Asset_17,Asset_19,0.031315
2025-05-06,1,Asset_5,Asset_12,0.031305
2025-05-06,2,Asset_6,Asset_12,0.031305
2025-05-06,3,Asset_8,Asset_12,0.031305
2025-05-06,4,Asset_17,Asset_12,0.031305
2025-05-06,5,Asset_20,Asset_12,0.031305
2025-05-07,1,Asset_0,Asset_12,0.031377
2025-05-07,2,Asset_3,Asset_12,0.031377
2025-05-07,3,Asset_7,Asset_12,0.031377
2025-05-07,4,Asset_8,Asset_12,0.031377
2025-05-07,5,Asset_18,Asset_12,0.031377
2025-05-08,1,Asset_0,Asset_9,0.031372
2025-05-08,2,Asset_1,Asset_9,0.031372
2025-05-08,3,Asset_2,Asset_9,0.031372
2025-05-08,4,Asset_3,Asset_9,0.031372
2025-05-08,5,Asset_4,Asset_9,0.031372
2025-05-09,1,Asset_11,Asset_9,0.031416
2025-05-09,2,Asset_19,Asset_9,0.031416
2025-05-09,3,Asset_1,Asset_9,0.031416
2025-05-09,4,Asset_2,Asset_9,0.031416
2025-05-09,5,Asset_3,Asset_9,0.031416
2025-05-12,1,Asset_5,Asset_12,0.031371
2025-05-12,2,Asset_0,Asset_12,0.031371
2025-05-12,3,Asset_1,Asset_12,0.031371
2025-05-12,4,Asset_2,Asset_12,0.031371
2025-05-12,5,Asset_3,Asset_12,0.031371
2025-05-13,1,Asset_9,Asset_7,0.03165
2025-05-13,2,Asset_10,Asset_7,0.03165
2025-05-13,3,Asset_31,Asset_7,0.03165
2025-05-13,4,Asset_1,Asset_7,0.03165
2025-05-13,5,Asset_6,Asset_7,0.03165
2025-05-14,1,Asset_4,Asset_7,0.031669
2025-05-14,2,Asset_2,Asset_7,0.031669
2025-05-14,3,Asset_3,Asset_7,0.031669
2025-05-14,4,Asset_5,Asset_7,0.031669
2025-05-14,5,Asset_16,Asset_7,0.031669
2025-05-15,1,Asset_28,Asset_7,0.031809
2025-05-15,2,Asset_4,Asset_7,0.031797
2025-05-15,3,Asset_9,Asset_7,0.031792
2025-05-15,4,Asset_21,Asset_7,0.03179
2025-05-15,5,Asset_13,Asset_7,0.031789
2025-05-16,1,Asset_0,Asset_7,0.031368
2025-05-16,2,Asset_1,Asset_7,0.031368
2025-05-16,3,Asset_2,Asset_7,0.031368
2025-05-16,4,Asset_3,Asset_7,0.031368
2025-05-16,5,Asset_4,Asset_7,0.031368
